unfiltered/bin.116Archaea[:w20.47%;c24.36%]Candidatus Micrarchaeota[:w19.96%;c23.50%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]
unfiltered/bin.117Bacteria[:w8.32%;c11.24%]Firmicutes[:w3.33%;c4.02%]Clostridia[:w1.38%;c1.81%]Clostridiales[:w0.64%;c0.80%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]
unfiltered/bin.118Bacteria[:w79.93%;c81.16%]Proteobacteria[:w72.05%;c72.57%]Alphaproteobacteria[:w52.81%;c53.08%]Rhizobiales[:w21.31%;c20.99%]Bradyrhizobiaceae[:w1.64%;c1.68%]Bradyrhizobium[:w0.75%;c0.84%]None[:w0.00%;c0.00%]
unfiltered/bin.119Bacteria[:w66.55%;c70.42%]Chloroflexi[:w66.19%;c69.58%]Anaerolineae[:w0.93%;c1.88%]Anaerolineales[:w0.93%;c1.88%]Anaerolineaceae[:w0.93%;c1.88%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]
unfiltered/bin.12Bacteria[:w60.19%;c66.67%]Unofficial_None[:w41.18%;c44.98%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]
unfiltered/bin.120Bacteria[:w57.45%;c65.77%]Acidobacteria[:w55.84%;c62.37%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]
unfiltered/bin.121Bacteria[:w50.40%;c52.17%]Lentisphaerae[:w45.75%;c45.86%]Lentisphaeria[:w0.22%;c0.41%]Victivallales[:w0.22%;c0.41%]Victivallaceae[:w0.07%;c0.14%]Victivallis[:w0.07%;c0.14%]Victivallis vadensis[:w0.07%;c0.14%]
unfiltered/bin.122Bacteria[:w9.90%;c15.45%]Candidatus Tectomicrobia[:w3.76%;c5.07%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]
unfiltered/bin.123Archaea[:w69.44%;c81.86%]Euryarchaeota[:w69.44%;c81.86%]Methanobacteria[:w61.02%;c77.21%]Methanobacteriales[:w61.02%;c77.21%]Methanobacteriaceae[:w26.97%;c41.40%]Methanobacterium[:w24.11%;c38.14%]Methanobacterium congolense[:w0.09%;c0.47%]
unfiltered/bin.124Bacteria[:w32.12%;c20.00%]Verrucomicrobia[:w31.56%;c15.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]
unfiltered/bin.125Archaea[:w79.55%;c85.66%]Euryarchaeota[:w79.55%;c85.66%]Methanomicrobia[:w78.62%;c84.15%]Methanosarcinales[:w76.92%;c83.02%]Methanosarcinaceae[:w76.25%;c81.89%]Methanosarcina[:w67.37%;c73.21%]Methanosarcina barkeri[:w0.75%;c0.75%]
unfiltered/bin.126Archaea[:w50.49%;c75.00%]Euryarchaeota[:w50.49%;c75.00%]Methanobacteria[:w41.69%;c66.30%]Methanobacteriales[:w41.69%;c66.30%]Methanobacteriaceae[:w33.94%;c58.70%]Methanobacterium[:w33.04%;c57.61%]None[:w0.00%;c0.00%]
unfiltered/bin.127Bacteria[:w13.23%;c19.04%]Ignavibacteriae[:w12.07%;c16.53%]Ignavibacteria[:w2.35%;c3.14%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]
unfiltered/bin.128Archaea[:w78.99%;c88.07%]Thaumarchaeota[:w78.99%;c88.07%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]
unfiltered/bin.129Bacteria[:w54.78%;c58.54%]Unofficial_None[:w49.12%;c56.10%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]
unfiltered/bin.13Bacteria[:w60.15%;c76.19%]Unofficial_None[:w60.15%;c76.19%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]
unfiltered/bin.130Bacteria[:w38.39%;c49.89%]Proteobacteria[:w37.86%;c49.03%]Deltaproteobacteria[:w33.18%;c45.16%]Desulfarculales[:w8.24%;c12.69%]Desulfarculaceae[:w8.24%;c12.69%]Desulfocarbo[:w0.05%;c0.22%]Desulfocarbo indianensis[:w0.05%;c0.22%]
unfiltered/bin.131Bacteria[:w82.79%;c86.06%]Proteobacteria[:w82.43%;c85.53%]Betaproteobacteria[:w40.21%;c44.49%]Burkholderiales[:w2.21%;c2.24%]Burkholderiaceae[:w0.21%;c0.24%]Cupriavidus[:w0.08%;c0.10%]None[:w0.00%;c0.00%]
unfiltered/bin.132Bacteria[:w47.79%;c59.80%]Unofficial_None[:w41.72%;c50.98%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]
unfiltered/bin.133Bacteria[:w35.07%;c40.58%]Spirochaetes[:w34.81%;c39.71%]Spirochaetia[:w1.52%;c2.03%]Spirochaetales[:w1.52%;c2.03%]Spirochaetaceae[:w0.33%;c0.29%]Treponema[:w0.33%;c0.29%]None[:w0.00%;c0.00%]
unfiltered/bin.134Bacteria[:w60.42%;c70.70%]Proteobacteria[:w60.42%;c70.70%]Deltaproteobacteria[:w57.29%;c67.91%]Desulfuromonadales[:w35.59%;c46.51%]Geobacteraceae[:w9.38%;c11.16%]Geobacter[:w7.55%;c8.37%]Geobacter sulfurreducens[:w0.71%;c0.47%]
unfiltered/bin.135Bacteria[:w10.28%;c15.31%]Proteobacteria[:w7.46%;c9.46%]Deltaproteobacteria[:w3.10%;c2.36%]Myxococcales[:w0.34%;c0.51%]Myxococcaceae[:w0.10%;c0.10%]Corallococcus[:w0.10%;c0.10%]None[:w0.00%;c0.00%]
unfiltered/bin.136Bacteria[:w49.00%;c66.67%]Firmicutes[:w49.00%;c66.67%]Negativicutes[:w4.48%;c16.67%]Selenomonadales[:w4.48%;c16.67%]Sporomusaceae[:w4.48%;c16.67%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]
unfiltered/bin.137Bacteria[:w58.25%;c58.23%]Chloroflexi[:w54.71%;c52.81%]Anaerolineae[:w1.00%;c1.41%]Anaerolineales[:w0.79%;c1.20%]Anaerolineaceae[:w0.79%;c1.20%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]
unfiltered/bin.138Bacteria[:w80.53%;c80.40%]Proteobacteria[:w77.39%;c76.44%]Alphaproteobacteria[:w63.87%;c62.95%]Rhodospirillales[:w20.26%;c20.68%]Rhodospirillaceae[:w11.46%;c11.69%]Azospirillum[:w1.87%;c1.80%]None[:w0.00%;c0.00%]
